"OutcomeType","gender","hasName","ageWeeks","isDog","isMix","month","weekday","hourOfDay","isFixed","newBreed","newColor"
"Return_to_owner","Male","1",52,"0","1",10,"Wednesday",15,"1","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Male","1",104,"0","1",12,"Thursday",15,"1","Domestic Shorthair Mix","Black"
"Return_to_owner","Female","1",416,"1","1",5,"Thursday",18,"1","Yorkshire Terrier Mix","Other"
"Adoption","Female","1",104,"1","1",12,"Thursday",17,"1","Beagle Mix","Tan/White"
"Adoption","Female","0",8,"0","1",7,"Friday",12,"1","Domestic Shorthair Mix","Blue/White"
"Return_to_owner","Male","1",8,"1","0",7,"Friday",15,"0","Other","Other"
"Adoption","Male","1",32,"1","1",1,"Friday",18,"1","Pit Bull Mix","Blue/White"
"Adoption","Female","1",52,"1","1",10,"Tuesday",17,"1","Chihuahua Shorthair Mix","Brown/Black"
"Return_to_owner","Male","1",104,"1","1",12,"Tuesday",11,"1","Pit Bull Mix","Brown/Black"
"Adoption","Female","1",16,"0","1",12,"Sunday",14,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Return_to_owner","Female","1",104,"1","1",1,"Monday",18,"1","German Shepherd Mix","Other"
"Transfer","Unknown","0",3,"0","1",4,"Tuesday",12,"0","Domestic Shorthair Mix","Black"
"Adoption","Female","1",40,"1","0",11,"Saturday",14,"1","Other","Black/Brown"
"Return_to_owner","Female","1",44,"1","0",3,"Friday",11,"1","Other","White/Tan"
"Transfer","Male","0",3,"0","1",9,"Thursday",12,"0","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Female","0",52,"0","1",8,"Wednesday",9,"0","Domestic Shorthair Mix","Black"
"Return_to_owner","Female","1",156,"1","1",1,"Monday",16,"1","Chihuahua Shorthair Mix","Tan"
"Adoption","Female","1",8,"1","1",10,"Sunday",17,"1","Dachshund Mix","Tan/White"
"Transfer","Male","0",520,"1","1",11,"Wednesday",11,"1","Chihuahua Shorthair Mix","Tan/White"
"Adoption","Male","1",8,"1","1",4,"Thursday",17,"1","Other","Brown/Black"
"Adoption","Female","0",4,"0","0",6,"Wednesday",18,"1","Other","Brown Tabby/White"
"Adoption","Male","1",8,"0","1",7,"Thursday",18,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Male","1",104,"1","1",10,"Thursday",14,"0","Chihuahua Shorthair Mix","White"
"Adoption","Male","1",260,"1","1",6,"Tuesday",13,"1","Other","Brown Brindle"
"Transfer","Unknown","0",0.57,"0","1",7,"Friday",16,"0","Domestic Shorthair Mix","Orange Tabby"
"Return_to_owner","Male","1",104,"1","1",6,"Friday",14,"1","Other","Black/White"
"Adoption","Male","1",208,"1","1",10,"Wednesday",10,"1","Australian Cattle Dog Mix","White/Black"
"Transfer","Male","1",156,"1","1",11,"Monday",16,"1","Miniature Poodle Mix","Black/White"
"Euthanasia","Male","0",3,"0","1",4,"Saturday",13,"0","Domestic Shorthair Mix","Black"
"Return_to_owner","Female","1",104,"1","1",4,"Wednesday",15,"1","Australian Cattle Dog Mix","White/Black"
"Transfer","Male","1",20,"1","1",8,"Sunday",13,"1","Beagle Mix","White/Tan"
"Adoption","Male","1",104,"1","1",9,"Sunday",12,"1","Miniature Poodle Mix","White"
"Transfer","Male","1",104,"0","1",10,"Friday",14,"0","Domestic Shorthair Mix","Blue Tabby/White"
"Adoption","Female","1",52,"1","1",12,"Saturday",16,"1","Labrador Retriever Mix","Black/White"
"Return_to_owner","Male","1",8,"1","1",9,"Wednesday",15,"0","Labrador Retriever Mix","Other"
"Transfer","Male","0",16,"0","1",10,"Thursday",9,"0","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Male","0",4,"0","1",6,"Thursday",16,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Unknown","0",3,"0","1",5,"Saturday",14,"0","Domestic Shorthair Mix","Black/White"
"Adoption","Female","1",12,"0","1",11,"Saturday",12,"1","Domestic Medium Hair Mix","Torbie"
"Return_to_owner","Female","1",52,"1","1",12,"Saturday",17,"1","Australian Cattle Dog Mix","Other"
"Transfer","Female","0",52,"0","1",3,"Saturday",13,"0","Domestic Medium Hair Mix","Brown Tabby/White"
"Adoption","Male","1",208,"1","1",1,"Wednesday",15,"1","Chihuahua Shorthair Mix","Brown/White"
"Return_to_owner","Male","1",52,"1","1",12,"Tuesday",18,"1","Other","Other"
"Return_to_owner","Female","1",364,"1","0",4,"Saturday",14,"1","Other","Brown Brindle/White"
"Adoption","Male","1",520,"0","1",2,"Friday",14,"1","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Female","1",52,"1","1",10,"Sunday",15,"1","Chihuahua Shorthair Mix","White/Black"
"Transfer","Female","1",156,"1","1",9,"Monday",12,"0","Labrador Retriever Mix","Other"
"Adoption","Male","1",52,"1","1",12,"Saturday",12,"1","Other","Chocolate/White"
"Adoption","Female","1",8,"0","1",6,"Friday",18,"1","Domestic Medium Hair Mix","Blue Tabby/White"
"Adoption","Male","1",20,"1","1",1,"Friday",14,"1","Catahoula Mix","Brown Brindle"
"Adoption","Female","1",20,"1","1",11,"Friday",17,"1","Chihuahua Shorthair Mix","Brown"
"Adoption","Male","1",52,"1","1",10,"Tuesday",16,"1","Catahoula Mix","Brown Brindle/White"
"Adoption","Female","1",20,"1","1",10,"Friday",15,"1","Other","Black/White"
"Adoption","Female","1",28,"1","1",8,"Monday",18,"1","Labrador Retriever Mix","Black/White"
"Euthanasia","Male","0",3,"0","1",7,"Saturday",12,"0","Domestic Shorthair Mix","Black"
"Return_to_owner","Male","1",520,"0","1",2,"Sunday",17,"1","Siamese Mix","Other"
"Transfer","Male","0",4,"0","1",9,"Thursday",17,"0","Domestic Shorthair Mix","Other"
"Transfer","Female","1",52,"1","1",5,"Wednesday",16,"1","Chihuahua Shorthair Mix","Tan/White"
"Adoption","Male","0",16,"0","1",7,"Sunday",14,"1","Domestic Shorthair Mix","Black/White"
"Transfer","Male","0",2,"1","0",5,"Saturday",11,"0","Other","Tricolor"
"Transfer","Male","0",3,"0","1",4,"Friday",15,"0","Domestic Shorthair Mix","Blue Tabby"
"Euthanasia","Male","0",260,"0","1",1,"Sunday",10,"0","Domestic Longhair Mix","Blue/White"
"Transfer","Female","0",28,"0","1",1,"Sunday",16,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Female","0",312,"0","1",10,"Saturday",9,"0","Domestic Shorthair Mix","Calico"
"Adoption","Female","1",4,"1","0",12,"Sunday",17,"1","Other","Tan"
"Return_to_owner","Male","1",156,"1","1",11,"Sunday",18,"1","Siberian Husky Mix","Black/White"
"Adoption","Male","1",208,"0","1",12,"Sunday",18,"1","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Male","1",52,"0","1",4,"Thursday",15,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Female","0",104,"0","1",1,"Friday",19,"1","Domestic Shorthair Mix","Blue Tabby"
"Adoption","Female","1",8,"1","0",9,"Sunday",13,"1","Other","Tan"
"Transfer","Male","1",52,"1","0",2,"Sunday",11,"1","Other","Other"
"Transfer","Male","0",1,"0","1",9,"Tuesday",17,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Female","1",156,"1","1",5,"Tuesday",11,"0","German Shepherd Mix","Brown/Black"
"Adoption","Male","1",4,"0","1",9,"Sunday",12,"1","Domestic Shorthair Mix","Blue/White"
"Euthanasia","Male","1",260,"1","1",9,"Wednesday",13,"0","Pit Bull Mix","Brown Brindle/White"
"Transfer","Female","0",16,"1","1",5,"Sunday",18,"0","Pit Bull Mix","Blue/White"
"Return_to_owner","Male","1",208,"1","0",5,"Thursday",11,"1","Other","White/Brown"
"Adoption","Male","1",520,"1","1",1,"Monday",19,"1","Labrador Retriever Mix","Brown"
"Transfer","Male","0",2,"0","1",9,"Tuesday",15,"0","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Female","1",52,"1","1",9,"Sunday",13,"1","Chihuahua Shorthair Mix","White/Black"
"Transfer","Female","1",416,"1","1",11,"Friday",16,"1","Chihuahua Longhair Mix","White/Brown"
"Transfer","Female","1",624,"0","1",10,"Wednesday",13,"0","Domestic Shorthair Mix","Blue Tabby"
"Transfer","Unknown","0",2,"0","1",5,"Sunday",14,"0","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Female","1",4,"0","1",11,"Monday",17,"0","Domestic Shorthair Mix","Black"
"Adoption","Male","1",208,"1","1",9,"Sunday",16,"1","Pit Bull Mix","Blue/White"
"Adoption","Male","0",40,"1","1",9,"Wednesday",17,"1","Other","Black/Tan"
"Died","Male","0",104,"0","1",3,"Thursday",15,"1","Domestic Longhair Mix","Black/White"
"Transfer","Female","0",111.977515002227,"0","1",2,"Tuesday",18,"0","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","1",52,"1","1",10,"Sunday",17,"1","Pit Bull Mix","Blue/White"
"Return_to_owner","Female","1",156,"1","0",9,"Friday",14,"1","Other","Other"
"Euthanasia","Female","1",52,"0","1",7,"Tuesday",19,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Male","0",4,"0","1",9,"Saturday",8,"0","Siamese Mix","Other"
"Euthanasia","Male","1",260,"1","1",6,"Wednesday",14,"1","Pit Bull Mix","Brown Brindle/White"
"Adoption","Female","1",520,"0","1",6,"Tuesday",12,"1","Other","Brown Tabby"
"Euthanasia","Male","1",208,"1","1",10,"Saturday",14,"1","Pit Bull Mix","Blue/White"
"Adoption","Female","1",468,"0","1",1,"Saturday",11,"1","Domestic Shorthair Mix","Black"
"Adoption","Female","1",104,"1","1",9,"Thursday",13,"1","Australian Cattle Dog Mix","Black/White"
"Transfer","Female","1",520,"1","0",2,"Saturday",11,"1","Other","Black/Brown"
"Transfer","Female","1",4,"0","1",3,"Friday",11,"0","Domestic Shorthair Mix","Blue"
"Adoption","Female","1",208,"1","0",9,"Saturday",15,"1","Other","Tan"
"Return_to_owner","Female","1",156,"1","1",4,"Wednesday",16,"1","Other","Tan/White"
"Transfer","Female","1",24,"1","0",11,"Friday",14,"1","Other","Brown/White"
"Transfer","Female","1",8,"1","1",12,"Saturday",15,"0","Other","Tan"
"Return_to_owner","Male","1",624,"1","1",4,"Tuesday",13,"0","Yorkshire Terrier Mix","Brown/Black"
"Return_to_owner","Male","1",468,"1","0",9,"Sunday",18,"1","Other","Black/Tan"
"Adoption","Female","1",44,"1","1",11,"Wednesday",17,"1","Miniature Poodle Mix","White"
"Euthanasia","Female","1",52,"0","1",11,"Monday",12,"0","Siamese Mix","White"
"Return_to_owner","Male","1",260,"0","1",11,"Monday",12,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Return_to_owner","Male","1",624,"1","1",7,"Sunday",13,"1","Other","Other"
"Adoption","Female","1",8,"0","1",5,"Tuesday",17,"1","Other","Brown Tabby"
"Euthanasia","Female","0",52,"0","1",3,"Sunday",16,"0","Domestic Shorthair Mix","Blue Tabby"
"Return_to_owner","Female","1",104,"1","1",2,"Friday",14,"1","Labrador Retriever Mix","Other"
"Transfer","Unknown","0",20,"0","1",8,"Thursday",9,"0","Domestic Shorthair Mix","Orange Tabby/White"
"Died","Male","0",4,"0","1",4,"Saturday",14,"0","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Female","1",312,"0","1",1,"Thursday",13,"1","Other","Brown Tabby"
"Return_to_owner","Male","1",104,"1","1",10,"Thursday",16,"1","Rottweiler Mix","Black/Brown"
"Transfer","Unknown","0",2,"0","1",8,"Friday",14,"0","Domestic Shorthair Mix","White/Black"
"Transfer","Male","0",8,"1","1",1,"Saturday",12,"0","Labrador Retriever Mix","Black/White"
"Euthanasia","Female","0",104,"1","1",12,"Wednesday",12,"0","Pit Bull Mix","Brown/White"
"Transfer","Male","1",52,"1","1",10,"Saturday",13,"1","Chihuahua Shorthair Mix","White/Brown"
"Euthanasia","Male","1",312,"0","1",10,"Sunday",18,"1","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Male","1",416,"1","1",11,"Monday",17,"0","Labrador Retriever Mix","Other"
"Transfer","Unknown","0",2,"0","1",7,"Sunday",14,"0","Domestic Shorthair Mix","Black/White"
"Adoption","Female","1",104,"1","0",1,"Friday",16,"1","Other","White/Black"
"Return_to_owner","Female","1",156,"1","1",1,"Thursday",11,"1","Jack Russell Terrier Mix","Other"
"Transfer","Female","1",4,"0","1",6,"Monday",15,"0","Domestic Shorthair Mix","Black"
"Adoption","Female","0",8,"1","0",1,"Saturday",17,"1","Other","Black/White"
"Adoption","Male","1",52,"1","1",9,"Sunday",16,"1","Border Collie Mix","White/Brown"
"Adoption","Male","1",52,"1","0",1,"Monday",17,"1","Other","Tricolor"
"Adoption","Male","1",104,"1","0",5,"Sunday",18,"1","Other","White/Brown"
"Adoption","Female","1",12,"1","1",10,"Thursday",11,"1","Other","White/Tan"
"Transfer","Female","1",208,"0","1",7,"Friday",14,"1","Domestic Shorthair Mix","Black"
"Adoption","Female","1",52,"0","1",3,"Saturday",15,"1","Domestic Shorthair Mix","Blue Tabby"
"Return_to_owner","Female","1",40,"1","1",10,"Friday",16,"1","Australian Cattle Dog Mix","Tricolor"
"Return_to_owner","Male","1",260,"1","1",10,"Friday",14,"1","Chihuahua Shorthair Mix","Black"
"Transfer","Female","0",104,"0","1",7,"Wednesday",9,"0","Domestic Medium Hair Mix","Black/White"
"Transfer","Female","1",104,"0","1",6,"Monday",15,"1","Domestic Medium Hair Mix","Brown Tabby"
"Adoption","Female","1",12,"0","1",11,"Monday",17,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Adoption","Male","1",4,"0","1",12,"Tuesday",11,"1","Domestic Shorthair Mix","Blue Tabby/White"
"Euthanasia","Female","0",104,"0","1",5,"Tuesday",15,"0","Domestic Shorthair Mix","White"
"Transfer","Female","1",416,"1","0",11,"Thursday",0,"1","Other","Other"
"Transfer","Male","1",104,"1","1",11,"Monday",13,"1","Chihuahua Longhair Mix","Brown/White"
"Adoption","Female","1",12,"0","1",9,"Sunday",18,"1","Domestic Shorthair Mix","Orange Tabby"
"Return_to_owner","Female","1",624,"1","1",8,"Sunday",15,"1","Miniature Schnauzer Mix","Other"
"Transfer","Unknown","0",0.86,"0","1",6,"Wednesday",11,"0","Domestic Shorthair Mix","Other"
"Transfer","Male","0",3,"0","1",3,"Monday",18,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Unknown","0",52,"0","1",9,"Monday",9,"0","Domestic Shorthair Mix","Black"
"Return_to_owner","Female","1",156,"1","1",5,"Saturday",17,"1","Chihuahua Shorthair Mix","Black/Tan"
"Return_to_owner","Female","1",208,"1","1",12,"Tuesday",16,"1","Other","Brown/White"
"Adoption","Female","1",12,"0","1",8,"Tuesday",14,"1","Other","Other"
"Transfer","Female","0",2,"0","1",7,"Friday",13,"0","Domestic Shorthair Mix","Calico"
"Return_to_owner","Female","1",36,"1","1",10,"Friday",18,"1","Miniature Schnauzer Mix","Other"
"Transfer","Male","0",32,"0","1",9,"Monday",9,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Adoption","Male","0",32,"1","1",10,"Saturday",17,"1","Dachshund Mix","Tan/White"
"Adoption","Female","1",104,"1","1",1,"Thursday",13,"1","Australian Cattle Dog Mix","Other"
"Transfer","Male","0",24,"0","1",11,"Saturday",14,"0","Domestic Shorthair Mix","White/Black"
"Return_to_owner","Male","1",104,"1","0",10,"Tuesday",15,"1","Other","Brown"
"Transfer","Male","1",52,"1","1",7,"Wednesday",19,"0","Chihuahua Shorthair Mix","Other"
"Adoption","Female","0",8,"1","0",9,"Tuesday",16,"1","Other","Brown/White"
"Transfer","Female","1",156,"1","1",10,"Friday",17,"0","Chihuahua Longhair Mix","White/Black"
"Transfer","Female","0",52,"0","1",1,"Wednesday",18,"1","Domestic Shorthair Mix","Black"
"Transfer","Female","0",20,"1","1",5,"Saturday",14,"0","Labrador Retriever Mix","Black/White"
"Adoption","Female","1",16,"1","1",11,"Tuesday",16,"1","Chihuahua Shorthair Mix","Tan"
"Adoption","Female","1",104,"0","1",4,"Friday",11,"1","Domestic Shorthair Mix","Other"
"Transfer","Male","0",4,"0","1",11,"Friday",11,"0","Domestic Shorthair Mix","Other"
"Adoption","Male","1",104,"1","1",8,"Thursday",18,"1","Labrador Retriever Mix","Brown"
"Adoption","Male","1",312,"0","1",6,"Saturday",16,"1","Other","Orange Tabby/White"
"Return_to_owner","Male","1",416,"1","1",7,"Tuesday",17,"1","Labrador Retriever Mix","Brown"
"Return_to_owner","Female","1",52,"1","1",11,"Monday",16,"1","Cairn Terrier Mix","Tan"
"Return_to_owner","Male","1",416,"1","0",3,"Friday",11,"1","Other","Tricolor"
"Adoption","Male","0",8,"1","1",4,"Saturday",17,"1","Other","Brown/White"
"Adoption","Female","0",4,"1","1",12,"Friday",18,"1","Australian Cattle Dog Mix","White/Black"
"Transfer","Male","0",52,"1","1",6,"Friday",16,"0","Other","White"
"Transfer","Female","1",312,"0","1",11,"Friday",14,"0","Domestic Shorthair Mix","Blue Tabby"
"Adoption","Female","1",52,"1","1",6,"Sunday",18,"1","Boxer Mix","Black/White"
"Transfer","Female","1",208,"0","1",4,"Friday",14,"1","Domestic Shorthair Mix","Black"
"Transfer","Male","0",8,"0","1",11,"Friday",13,"0","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","1",208,"1","1",10,"Thursday",13,"1","Other","Black"
"Transfer","Male","0",52,"0","1",10,"Monday",16,"1","Domestic Shorthair Mix","Black"
"Transfer","Male","1",52,"0","1",1,"Wednesday",16,"1","Domestic Shorthair Mix","Black"
"Adoption","Male","1",52,"1","1",1,"Monday",18,"1","Australian Shepherd Mix","Tricolor"
"Return_to_owner","Female","1",364,"1","0",4,"Sunday",13,"1","Other","Red"
"Transfer","Male","0",52,"0","1",12,"Tuesday",15,"1","Domestic Shorthair Mix","Black"
"Euthanasia","Male","1",104,"1","1",10,"Wednesday",13,"0","Chihuahua Shorthair Mix","Other"
"Transfer","Male","1",12,"1","1",9,"Monday",16,"1","Pit Bull Mix","Brown Brindle"
"Euthanasia","Male","1",52,"1","0",2,"Saturday",11,"0","Other","Other"
"Adoption","Female","1",8,"0","1",1,"Tuesday",17,"1","Domestic Shorthair Mix","Tortie"
"Return_to_owner","Male","1",208,"1","1",10,"Wednesday",11,"1","Beagle Mix","Tan/White"
"Transfer","Female","1",104,"0","1",10,"Tuesday",14,"1","Domestic Shorthair Mix","Torbie"
"Adoption","Male","1",52,"1","0",5,"Tuesday",19,"1","Other","Red/White"
"Adoption","Male","1",8,"0","1",7,"Saturday",12,"1","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Female","1",416,"1","1",1,"Monday",23,"1","Chihuahua Shorthair Mix","Red"
"Return_to_owner","Female","1",104,"0","1",3,"Friday",11,"1","Domestic Shorthair Mix","Other"
"Euthanasia","Male","0",156,"0","1",2,"Thursday",8,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Transfer","Female","1",4,"1","1",1,"Saturday",16,"0","Labrador Retriever Mix","Other"
"Return_to_owner","Female","1",104,"1","1",7,"Wednesday",18,"1","Pit Bull Mix","Chocolate/White"
"Euthanasia","Male","0",111.977515002227,"1","1",2,"Saturday",16,"0","Other","White"
"Transfer","Unknown","0",12,"1","1",6,"Monday",12,"0","Border Collie Mix","White/Brown"
"Adoption","Male","1",8,"1","0",12,"Monday",18,"1","Other","Black"
"Adoption","Female","1",208,"1","1",6,"Tuesday",17,"1","Chihuahua Shorthair Mix","Tricolor"
"Adoption","Female","1",52,"1","1",10,"Friday",16,"1","Pit Bull Mix","Brown"
"Transfer","Male","0",52,"0","1",11,"Wednesday",20,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Female","1",44,"1","1",12,"Thursday",11,"0","Chihuahua Shorthair Mix","Other"
"Transfer","Female","1",52,"1","1",10,"Monday",15,"0","Chihuahua Shorthair Mix","White/Tan"
"Adoption","Male","1",28,"0","1",4,"Saturday",13,"1","Domestic Longhair Mix","Orange Tabby"
"Transfer","Unknown","0",52,"1","1",2,"Tuesday",12,"0","Chihuahua Shorthair Mix","Brown"
"Adoption","Female","1",52,"1","1",3,"Monday",17,"1","Other","Black/Tan"
"Adoption","Female","1",8,"0","1",6,"Tuesday",17,"1","Domestic Medium Hair Mix","Tortie"
"Return_to_owner","Male","1",104,"1","1",7,"Wednesday",19,"1","German Shepherd Mix","Brown"
"Return_to_owner","Female","1",20,"0","1",1,"Thursday",17,"1","Domestic Shorthair Mix","Other"
"Adoption","Female","1",8,"0","0",10,"Sunday",16,"1","Domestic Shorthair","Black"
"Adoption","Female","1",8,"0","1",6,"Friday",12,"1","Domestic Shorthair Mix","Black"
"Transfer","Male","0",2,"0","1",9,"Monday",14,"0","Domestic Shorthair Mix","Blue"
"Euthanasia","Female","0",52,"0","1",5,"Tuesday",17,"0","Domestic Shorthair Mix","Black"
"Transfer","Female","1",52,"1","0",9,"Wednesday",13,"1","Other","Other"
"Return_to_owner","Female","1",52,"1","1",12,"Wednesday",11,"1","Pit Bull Mix","Blue/White"
"Adoption","Male","0",104,"1","0",10,"Thursday",18,"1","Other","Tricolor"
"Adoption","Male","1",52,"1","0",8,"Saturday",19,"1","Other","White/Black"
"Adoption","Male","1",52,"1","0",7,"Saturday",17,"1","Other","Red/White"
"Euthanasia","Male","0",208,"0","1",3,"Friday",11,"1","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Male","1",52,"1","1",9,"Saturday",14,"1","Australian Cattle Dog Mix","Brown/White"
"Adoption","Female","1",156,"1","1",2,"Thursday",16,"1","Pit Bull Mix","Tan/White"
"Adoption","Female","1",52,"1","1",3,"Monday",17,"1","Chihuahua Shorthair Mix","Black"
"Adoption","Female","1",16,"0","1",11,"Wednesday",13,"1","Domestic Shorthair Mix","Calico"
"Adoption","Female","1",12,"1","0",6,"Monday",19,"1","Other","Brown Brindle/White"
"Adoption","Male","1",16,"1","0",3,"Sunday",12,"1","Other","Brown"
"Euthanasia","Female","1",156,"1","0",5,"Monday",13,"1","Other","White/Black"
"Adoption","Male","1",416,"1","1",4,"Friday",19,"0","Chihuahua Shorthair Mix","Other"
"Transfer","Male","1",52,"0","1",1,"Wednesday",15,"1","Domestic Shorthair Mix","Black"
"Adoption","Male","1",468,"0","1",5,"Friday",15,"1","Domestic Medium Hair Mix","Orange Tabby"
